DGMD E-70, Principles of Game Design, Fall term 2017 | CRN 14824, On campus only, Thursdays, 7:40-9:40 pm, Harvard Hall 202, Aug. 31, 2017, Noncredit: $2700, Undergraduate credit: $2700, Graduate credit: $2700, Credits: 4
DRAM E-10, Introduction to Acting, Fall term 2017 | CRN 12954, On campus only, Mondays, 7:40-9:40 pm, Parish House, 3 Church Street Barn Room, Aug. 28, 2017, Undergraduate credit: $1550, Graduate credit: $2700, Credits: 4
DRAM E-10, Introduction to Acting, Spring Term 2018 | CRN 20544, On campus only, Mondays, 5:30-7:30 pm, Parish House, 3 Church Street Barn Room, Jan. 22, 2018, Undergraduate credit: $1550, Graduate credit: $2700, Credits: 4
DRAM E-12, Acting Shakespeare, Spring Term 2018 | CRN 24418, On campus only, Mondays, 7:40-9:40 pm, Parish House, 3 Church Street Barn Room, Jan. 22, 2018, Undergraduate credit: $1550, Graduate credit: $2700, Credits: 4
DRAM E-20, Advanced Acting, Spring Term 2018 | CRN 23479, On campus only, Tuesdays, 5:30-7:30 pm, Parish House, 3 Church Street Barn Room, Jan. 23, 2018, Undergraduate credit: $1550, Graduate credit: $2700, Credits: 4
DRAM E-21, Improvisational Acting, Fall term 2017 | CRN 14811, On campus only, Mondays, 5:30-7:30 pm, Loeb Drama Center Dance Studio, Aug. 28, 2017, Undergraduate credit: $1550, Graduate credit: $2700, Credits: 4
DRAM E-27, The Songs of Stephen Sondheim, Fall term 2017 | CRN 15381, On campus only, Tuesdays, 7:40-9:40 pm, Music Building PH6, Aug. 29, 2017, Undergraduate credit: $1550, Graduate credit: $2700, Credits: 4
DRAM E-35, The Forgotten Scene Partner: Creating a More Powerful Performance Through the Marriage of Text and Music, Spring Term 2018 | CRN 25014, Online (live) web conference, Tuesdays, 7:20-9:20 pm, Jan. 23, 2018, Undergraduate credit: $1550, Graduate credit: $2700, Credits: 4
ECON E-1005, Foundations of Real-World Economics, Fall term 2017 | CRN 14599, Online (live) web conference, Saturdays, 10 am-noon, Sep. 2, 2017, Noncredit: $1550, Undergraduate credit: $1550, Graduate credit: $2700, Credits: 4
ECON E-1005, Foundations of Real-World Economics, Spring Term 2018 | CRN 24060, Online (live) web conference, Mondays, 7:40-9:40 pm, Jan. 22, 2018, Noncredit: $1550, Undergraduate credit: $1550, Graduate credit: $2700, Credits: 4
ECON E-1010, Microeconomic Theory, Fall term 2017 | CRN 10782, On campus with online option, Wednesdays, 5:30-7:30 pm, 1 Story Street 306, Aug. 30, 2017, Noncredit: $1550, Undergraduate credit: $1550, Graduate credit: $2700, Credits: 4
ECON E-1010, Microeconomic Theory, Spring Term 2018 | CRN 23285, On campus with online option, Mondays, 7:40-9:40 pm, Science Center Hall A, Jan. 22, 2018, Noncredit: $1550, Undergraduate credit: $1550, Graduate credit: $2700, Credits: 4
ECON E-1012, Intermediate Macroeconomics, Spring Term 2018 | CRN 25156, Online only, On Demand, Jan. 23, 2018, Noncredit: $1550, Undergraduate credit: $1550, Graduate credit: $2700, Credits: 4
ECON E-1018, Microfinance: Financial Services for the Poor, Fall term 2017 | CRN 15131, On campus only, Mondays, 7:40-9:40 pm, Emerson Hall 104, Aug. 28, 2017, Noncredit: $900, Undergraduate credit: $1550, Graduate credit: $2700, Credits: 4
ECON E-1040, Strategy, Conflict, and Cooperation, Spring Term 2018 | CRN 21946, On campus with online option, Wednesdays, 5:30-7:30 pm, 1 Story Street 302, Jan. 24, 2018, Noncredit: $1550, Undergraduate credit: $1550, Graduate credit: $2700, Credits: 4
ECON E-10A, Principles of Economics, Fall term 2017 | CRN 10062, On campus with online option, Mondays, 7:40-9:40 pm, Science Center Hall A, Aug. 28, 2017, Noncredit: $1550, Undergraduate credit: $1550, Graduate credit: $2700, Credits: 4
ECON E-10A, Principles of Economics, Spring Term 2018 | CRN 25236,  | Section 2, On campus only, Mondays, 5:30-7:30 pm, Sever Hall 306, Jan. 22, 2018, Noncredit: $900, Undergraduate credit: $1550, Graduate credit: $2700, Credits: 4
ECON E-10A, Principles of Economics, Spring Term 2018 | CRN 22004, On campus with online option, Mondays, 7:40-9:40 pm, Harvard Hall 104, Jan. 22, 2018, Noncredit: $1550, Undergraduate credit: $1550, Graduate credit: $2700, Credits: 4
ECON E-1317, The Economics of Emerging Markets: Asia and Eastern Europe, Spring Term 2018 | CRN 24054, Live web conference w/ required on-campus weekend, Tuesdays, 5:10-7:10 pm, Jan. 23, 2018, Undergraduate credit: $1550, Graduate credit: $2700, Credits: 4
ECON E-1342, History of Economic Growth, Fall term 2017 | CRN 15419, Online only, On Demand, Aug. 31, 2017, Noncredit: $1550, Undergraduate credit: $1550, Graduate credit: $2700, Credits: 4
ECON E-1500, The Economics of Financial Markets, January session | CRN 23271, On campus only, Mondays-Thursdays, 6-9 pm, Harvard Hall 102, Jan. 2, 2018, Noncredit: $900, Undergraduate credit: $1550, Graduate credit: $2700, Credits: 4
ECON E-1533, Monetary Policy After the Financial Crisis, Spring Term 2018 | CRN 24787, Live web conference w/ required on-campus weekend, Thursdays, 7:20-9:20 pm, Jan. 25, 2018, Undergraduate credit: $1550, Graduate credit: $2700, Credits: 4
ECON E-1600, Economics of Business, Fall term 2017 | CRN 13399, On campus with online option, Tuesdays, 7:40-9:40 pm, 1 Story Street 304, Aug. 29, 2017, Noncredit: $1550, Undergraduate credit: $1550, Graduate credit: $2700, Credits: 4
ECON E-1600, Economics of Business, Spring Term 2018 | CRN 23096, On campus with online option, Tuesdays, 7:40-9:40 pm, 1 Story Street 304, Jan. 23, 2018, Noncredit: $1550, Undergraduate credit: $1550, Graduate credit: $2700, Credits: 4
ECON E-1625, Economic Strategy and Competitiveness, Fall term 2017 | CRN 15423, Live web conference w/ required on-campus weekend, Thursdays, 5:10-7:10 pm, Aug. 31, 2017, Undergraduate credit: $1550, Graduate credit: $2700, Credits: 4
ECON E-1661, Environmental Economics, Fall term 2017 | CRN 15509, Online (live) web conference, Thursdays, 5:30-7:30 pm, Aug. 31, 2017, Noncredit: $1550, Undergraduate credit: $1550, Graduate credit: $2700, Credits: 4
ECON E-1700, Urban Policy, Fall term 2017 | CRN 15079, On campus with online option, Tuesdays, 5:30-7:30 pm, Byerly Hall 013, Aug. 29, 2017, Noncredit: $1550, Undergraduate credit: $1550, Graduate credit: $2700, Credits: 4
ECON E-1815, The Share Economy, Spring Term 2018 | CRN 24707, Online (live) web conference, Wednesdays, 7:40-9:40 pm, Jan. 24, 2018, Noncredit: $1550, Undergraduate credit: $1550, Graduate credit: $2700, Credits: 4
ECON E-1825A, The Minimum Wage Debate, Spring Term 2018 | CRN 24424, Active learning weekend, Feb. 23, 2018, Undergraduate credit: $1150, Graduate credit: $1800, Credits: 2
ECON E-1920, Capital Markets and Investments, Fall term 2017 | CRN 14510,  | Section 2, On campus with online option, Wednesdays, 7:40-9:40 pm, Science Center Hall A, Aug. 30, 2017, Noncredit: $1550, Undergraduate credit: $1550, Graduate credit: $2700, Credits: 4
ECON E-1920, Capital Markets and Investments, Fall term 2017 | CRN 15103,  | Section 1, Live web conference w/ required on-campus weekend, Thursdays, 8-10 pm, Aug. 31, 2017, Undergraduate credit: $1550, Graduate credit: $2700, Credits: 4
ECON E-1920, Capital Markets and Investments, Spring Term 2018 | CRN 24731, On campus with online option, Mondays, 7:40-9:40 pm, 1 Story Street 306, Jan. 22, 2018, Noncredit: $1550, Undergraduate credit: $1550, Graduate credit: $2700, Credits: 4
ECON E-1941, Derivatives and Risk Management: Analytics and Applications, Fall term 2017 | CRN 14547, Online (live) web conference, Noncredit: $1550, Undergraduate credit: $1550, Graduate credit: $2700, Credits: 4
ECON E-1944, History of Financial Crises 1637-2017, Spring Term 2018 | CRN 24075, Online (live) web conference, Saturdays, 10 am-noon, Jan. 27, 2018, Noncredit: $1550, Undergraduate credit: $1550, Graduate credit: $2700, Credits: 4
EDUC E-103, Introduction to Instructional Design, Fall term 2017 | CRN 14021, Online only, On Demand, Aug. 28, 2017, Noncredit: $1550, Undergraduate credit: $1550, Graduate credit: $2700, Credits: 4
EDUC E-103, Introduction to Instructional Design, Spring Term 2018 | CRN 25190, Online only, On Demand, Jan. 22, 2018, Noncredit: $1550, Undergraduate credit: $1550, Graduate credit: $2700, Credits: 4
EDUC E-111, Empowering Adult Online Learning: Exploring Theory and Best Practices, Fall term 2017 | CRN 14804, Online (live) web conference, Tuesdays, 7:20-9:20 pm, Aug. 29, 2017, Noncredit: $1550, Undergraduate credit: $1550, Graduate credit: $2700, Credits: 4
EDUC E-113, Instructional Design Studio, Spring Term 2018 | CRN 24800, Online (live) web conference, Tuesdays, 8-10 pm, Jan. 23, 2018, Noncredit: $1550, Undergraduate credit: $1550, Graduate credit: $2700, Credits: 4
EDUC E-150, Educational Innovation and Social Entrepreneurship in Comparative Perspective, Spring Term 2018 | CRN 23515, Online only, On Demand, Jan. 26, 2018, Noncredit: $1550, Undergraduate credit: $1550, Graduate credit: $2700, Credits: 4
ENGL E-100, Literary Theory in Comparison: An Introduction, Fall term 2017 | CRN 15522, On campus only, Tuesdays, 7:40-9:40 pm, Sever Hall 111, Aug. 29, 2017, Noncredit: $900, Undergraduate credit: $1550, Graduate credit: $2700, Credits: 4
ENGL E-102, Introduction to Old English Literature, Fall term 2017 | CRN 12713, On campus only, Wednesdays, 5:30-7:30 pm, Sever Hall 208, Aug. 30, 2017, Noncredit: $900, Undergraduate credit: $1550, Graduate credit: $2700, Credits: 4
ENGL E-106, Beowulf and Seamus Heaney, Spring Term 2018 | CRN 22758, On campus only, Mondays, 5:30-7:30 pm, Sever Hall 104, Jan. 22, 2018, Graduate credit: $2700, Credits: 4
ENGL E-124, Shakespeare's Early Plays, Fall term 2017 | CRN 14605, Online only, On Demand, Aug. 28, 2017, Noncredit: $1550, Undergraduate credit: $1550, Graduate credit: $2700, Credits: 4
ENGL E-125, Shakespeare's Later Plays, Spring Term 2018 | CRN 24315, Online only, On Demand, Jan. 22, 2018, Noncredit: $1550, Undergraduate credit: $1550, Graduate credit: $2700, Credits: 4
ENGL E-140, The Rise of the Novel, Spring Term 2018 | CRN 25015, Online only, On Demand, Jan. 22, 2018, Noncredit: $1550, Undergraduate credit: $1550, Graduate credit: $2700, Credits: 4
ENGL E-141, The Enlightenment Invention of the Modern Self, Fall term 2017 | CRN 15382, Online only, On Demand, Aug. 28, 2017, Noncredit: $1550, Undergraduate credit: $1550, Graduate credit: $2700, Credits: 4
ENGL E-150C, English Romantic Poetry, Spring Term 2018 | CRN 25017, On campus only, Noncredit: $900, Undergraduate credit: $1550, Graduate credit: $2700, Credits: 4
ENGL E-159, Reading James Joyce, Fall term 2017 | CRN 14807, On campus only, Noncredit: $900, Undergraduate credit: $1550, Graduate credit: $2700, Credits: 4
ENGL E-182A, Poetry in America: From the Mayflower through Emerson, Fall term 2017 | CRN 15383, Online only, On Demand, Aug. 28, 2017, Noncredit: $200, Undergraduate credit: $1550, Graduate credit: $2700, Credits: 4
ENGL E-182H, Poetry in America: Whitman and Dickinson, Fall term 2017 | CRN 15089, Online only, On Demand, Aug. 28, 2017, Noncredit: $200, Undergraduate credit: $1550, Graduate credit: $2700, Credits: 4
ENGL E-182M, Poetry in America: From the Civil War through Modernism, Spring Term 2018 | CRN 25016, Online only, On Demand, Jan. 22, 2018, Noncredit: $200, Undergraduate credit: $200, Graduate credit: $200, Credits: 4
ENGL E-189, The Civil War from Nat Turner to Birth of a Nation, Spring Term 2018 | CRN 24546, Online only, On Demand, Jan. 23, 2018, Noncredit: $1550, Undergraduate credit: $1550, Graduate credit: $2700, Credits: 4
ENGL E-191, "I Am A Little World Made Cunningly": The Modernist Short Story, Spring Term 2018 | CRN 25075, On campus only, Wednesdays, 5:30-7:30 pm, Sever Hall 206, Jan. 24, 2018, Noncredit: $900, Undergraduate credit: $1550, Graduate credit: $2700, Credits: 4
ENGL E-207, The Culture of Capitalism, Spring Term 2018 | CRN 23886, Online only, On Demand, Jan. 22, 2018, Noncredit: $1550, Undergraduate credit: $1550, Graduate credit: $2700, Credits: 4
ENGL E-208, The Expatriate Moment in Paris, Fall term 2017 | CRN 15384, Online only, On Demand, Aug. 30, 2017, Noncredit: $1550, Undergraduate credit: $1550, Graduate credit: $2700, Credits: 4
ENGL E-212, The Vampire in Literature and Film, January session | CRN 25188, On campus only, Mondays-Thursdays, 1-5 pm, 1 Story Street 304, Jan. 2, 2018, Noncredit: $900, Undergraduate credit: $1550, Graduate credit: $2700, Credits: 4
ENGL E-227, Life Imitated, Life Revealed: Four Modern Novels of Transfiguring Artists, Fall term 2017 | CRN 15450, On campus only, Wednesdays, 7:40-9:40 pm, Sever Hall 106, Aug. 30, 2017, Noncredit: $900, Undergraduate credit: $1550, Graduate credit: $2700, Credits: 4
ENGL E-230, The Rhetoric of Belief, Fall term 2017 | CRN 15357, On campus only, Tuesdays, 5:30-7:30 pm, Sever Hall 104, Aug. 29, 2017, Graduate credit: $2700, Credits: 4
ENGL E-250, The Unreliable Narrator: Hero, Lunatic, Scoundrel, Spring Term 2018 | CRN 25164, On campus only, Thursdays, 5:30-7:30 pm, Sever Hall 103, Jan. 25, 2018, Noncredit: $900, Undergraduate credit: $1550, Graduate credit: $2700, Credits: 4
ENGL E-255, George Orwell: Novelist, Essayist, Journalist, and Critic, Fall term 2017 | CRN 15385, On campus only, Mondays, 5:30-7:30 pm, 51 Brattle Street 221, Aug. 28, 2017, Graduate credit: $2700, Credits: 4
ENGL E-300, Poetry in America for Teachers: The City from Whitman to Hip Hop, Spring Term 2018 | CRN 24718, Online only, On Demand, Noncredit: $200, Undergraduate credit: $200, Graduate credit: $200, Credits: 4
ENSC E-123, Laboratory Electronics: Digital Circuit Design, Spring Term 2018 | CRN 22098, On campus only, Thursdays, 6-9:30 pm, Science Center 206, Jan. 25, 2018, Noncredit: $2700, Undergraduate credit: $2700, Graduate credit: $2700, Credits: 4
ENSC E-130, Introduction to BioMEMS, Fall term 2017 | CRN 14876, On campus with online option, Mondays, 5:30-7:30 pm, Pierce Hall 209, Aug. 28, 2017, Noncredit: $2700, Graduate credit: $2700, Credits: 4
ENSC E-132, Tissue Engineering for Clinical Applications, Fall term 2017 | CRN 14028, Online (live) web conference, Wednesdays, 5:10-7:10 pm, Aug. 30, 2017, Noncredit: $2700, Graduate credit: $2700, Credits: 4
ENSC E-150, Introduction to Nanobiotechnology: Concepts and Applications, Fall term 2017 | CRN 12806, On campus with online option, Wednesdays, 5:30-7:30 pm, Maxwell-Dworkin 119, Aug. 30, 2017, Noncredit: $2700, Graduate credit: $2700, Credits: 4
ENSC E-155, Fundamentals and Applications of Microfluidics, Spring Term 2018 | CRN 22768, On campus with online option, Mondays, 5:30-7:30 pm, Pierce Hall 209, Jan. 22, 2018, Noncredit: $2700, Graduate credit: $2700, Credits: 4
ENSC E-165, Engineering of Nanostructures for Targeted Drug Delivery, Spring Term 2018 | CRN 23245, On campus with online option, Tuesdays, 5:30-7:30 pm, Pierce Hall 209, Jan. 23, 2018, Noncredit: $2700, Graduate credit: $2700, Credits: 4
ENVR E-101, Introduction to Sustainability and Environmental Management, Fall term 2017 | CRN 11925, On campus with online option, Wednesdays, 7:40-9:40 pm, Maxwell-Dworkin G115, Aug. 30, 2017, Noncredit: $1550, Undergraduate credit: $1550, Graduate credit: $2700, Credits: 4
ENVR E-102, Design of Renewable Energy Projects, Spring Term 2018 | CRN 21783, Online (live) web conference, Mondays, 7:40-9:40 pm, Jan. 22, 2018, Noncredit: $1550, Undergraduate credit: $1550, Graduate credit: $2700, Credits: 4
ENVR E-103, Energy and Climate: Vision for the Future, Spring Term 2018 | CRN 24429, Online only, On Demand, Jan. 23, 2018, Noncredit: $1550, Undergraduate credit: $1550, Graduate credit: $2700, Credits: 4
ENVR E-103A, The Law and Policy of Climate Change: Influencing Decision Makers, Spring Term 2018 | CRN 25182, On campus with online option, Mondays, 7:50-9:50 pm, 1 Story Street 304, Jan. 22, 2018, Noncredit: $1550, Undergraduate credit: $1550, Graduate credit: $2700, Credits: 4
ENVR E-104, The Climate-Energy Challenge, Spring Term 2018 | CRN 24559, On campus with online option, Tuesdays, 7:40-9:40 pm, 1 Story Street 302, Jan. 23, 2018, Noncredit: $1550, Undergraduate credit: $1550, Graduate credit: $2700, Credits: 4
ENVR E-105, Fundamentals of Organizational Sustainability, Spring Term 2018 | CRN 21808, Online (live) web conference, Thursdays, 7:40-9:40 pm, Jan. 25, 2018, Noncredit: $1550, Undergraduate credit: $1550, Graduate credit: $2700, Credits: 4
ENVR E-110, Sustainable Ocean Environments, Spring Term 2018 | CRN 21784, On campus with online option, Mondays, 5:30-7:30 pm, 1 Story Street 302, Jan. 22, 2018, Noncredit: $1550, Undergraduate credit: $1550, Graduate credit: $2700, Credits: 4
ENVR E-116, Greenhouse Gas Emissions Management, Spring Term 2018 | CRN 23508, On campus with online option, Mondays, 5:30-7:30 pm, Science Center Hall A, Jan. 22, 2018, Noncredit: $1550, Undergraduate credit: $1550, Graduate credit: $2700, Credits: 4
ENVR E-116A, Measuring and Mitigating Scope 3 Greenhouse Gas Emissions, Fall term 2017 | CRN 15152, Online (live) web conference, Mondays, 5:30-7:30 pm, Aug. 28, 2017, Noncredit: $1550, Undergraduate credit: $1550, Graduate credit: $2700, Credits: 4
ENVR E-117, Sustainability Leadership for the Twenty-First Century, Fall term 2017 | CRN 13543, Live web conference w/ required on-campus weekend, Mondays, 7:40-9:40 pm, Aug. 28, 2017, Undergraduate credit: $1550, Graduate credit: $2700, Credits: 4
ENVR E-118, Environmental Management of International Tourism Development, Fall term 2017 | CRN 13556, On campus with online option, Thursdays, 5:30-7:30 pm, 1 Story Street 306, Aug. 31, 2017, Noncredit: $1550, Undergraduate credit: $1550, Graduate credit: $2700, Credits: 4
ENVR E-118A, Ecotourism and Sustainable Development, Fall term 2017 | CRN 15151, Online (live) web conference, Tuesdays, 5:50-7:50 pm, Aug. 29, 2017, Noncredit: $1550, Undergraduate credit: $1550, Graduate credit: $2700, Credits: 4
ENVR E-118B, Sustainable Tourism, Regional Planning, and Geodesign, Spring Term 2018 | CRN 25068, Online (live) web conference, Tuesdays, 5:30-7:30 pm, Jan. 23, 2018, Noncredit: $1550, Undergraduate credit: $1550, Graduate credit: $2700, Credits: 4
ENVR E-119, Sustainability for Buildings and Communities, Fall term 2017 | CRN 14866, Online w/ required on-campus weekend, Tuesdays, 5:30-7:30 pm, Maxwell-Dworkin G125, Aug. 29, 2017, Undergraduate credit: $1550, Graduate credit: $2700, Credits: 4
ENVR E-119B, Sustainable Buildings: Optimizing the Performance of Existing Buildings, Fall term 2017 | CRN 14847, Live web conference w/ required on-campus weekend, Wednesdays, 7:40-9:40 pm, Aug. 30, 2017, Undergraduate credit: $1550, Graduate credit: $2700, Credits: 4
ENVR E-119C, High Performance Buildings for Occupant Wellbeing, Spring Term 2018 | CRN 25139, Online (live) web conference, Thursdays, 5:10-7:10 pm, Jan. 25, 2018, Noncredit: $1550, Undergraduate credit: $1550, Graduate credit: $2700, Credits: 4
ENVR E-119D, Zero Energy and Passive Buildings, Spring Term 2018 | CRN 24776, On campus with online option, Thursdays, 7:40-9:40 pm, 1 Story Street 302, Jan. 25, 2018, Noncredit: $1550, Undergraduate credit: $1550, Graduate credit: $2700, Credits: 4
ENVR E-119E, Sustainable Infrastructure: The Envision Rating System Approach, Spring Term 2018 | CRN 24777, Online (live) web conference, Wednesdays, 5:50-7:50 pm, Jan. 24, 2018, Noncredit: $1550, Undergraduate credit: $1550, Graduate credit: $2700, Credits: 4
ENVR E-129, From Farm to Fork: Food, Sustainability, and the Global Environment, Spring Term 2018 | CRN 24782, On campus with online option, Wednesdays, 5:30-7:30 pm, Maxwell-Dworkin G125, Jan. 24, 2018, Noncredit: $1550, Undergraduate credit: $1550, Graduate credit: $2700, Credits: 4
ENVR E-135, Corporate Sustainability Strategy, Fall term 2017 | CRN 13555, On campus with online option, Mondays, 7:40-9:40 pm, Maxwell-Dworkin G115, Aug. 28, 2017, Noncredit: $1550, Undergraduate credit: $1550, Graduate credit: $2700, Credits: 4
ENVR E-137, Sustainable Manufacturing and Supply Chain Management Operations, Fall term 2017 | CRN 14010, Live web conference w/ required on-campus weekend, Tuesdays, 7:40-9:40 pm, Aug. 29, 2017, Undergraduate credit: $1550, Graduate credit: $2700, Credits: 4
ENVR E-138, Sustainable Finance and Investments, Spring Term 2018 | CRN 24806, Online (live) web conference, Mondays, 5:30-7:30 pm, Jan. 22, 2018, Noncredit: $1550, Undergraduate credit: $1550, Graduate credit: $2700, Credits: 4
ENVR E-139, Natural Disasters in a Global Environment, Fall term 2017 | CRN 15488, Online (live) web conference, Thursdays, 5:30-7:30 pm, Aug. 31, 2017, Noncredit: $1550, Undergraduate credit: $1550, Graduate credit: $2700, Credits: 4
ENVR E-140, Fundamentals of Ecology, Fall term 2017 | CRN 12779, On campus with online option, Wednesdays, 5:30-7:30 pm, 53 Church Street L01, Aug. 30, 2017, Noncredit: $1550, Undergraduate credit: $1550, Graduate credit: $2700, Credits: 4
ENVR E-151, Life Cycle and Supply Chain Sustainability Assessment, Fall term 2017 | CRN 13749, On campus with online option, Thursdays, 5:30-7:30 pm, Maxwell-Dworkin G125, Aug. 31, 2017, Noncredit: $1550, Undergraduate credit: $1550, Graduate credit: $2700, Credits: 4
ENVR E-153, Social Responsibility in Product Supply Chains, Fall term 2017 | CRN 14740, On campus with online option, Thursdays, 5:30-7:30 pm, 1 Story Street 307, Aug. 31, 2017, Noncredit: $1550, Undergraduate credit: $1550, Graduate credit: $2700, Credits: 4
ENVR E-154, Sustainable Product Design and the Innovation Ecosystem, Fall term 2017 | CRN 14518, Online (live) web conference, Wednesdays, 7:40-9:40 pm, Aug. 30, 2017, Noncredit: $1550, Undergraduate credit: $1550, Graduate credit: $2700, Credits: 4
ENVR E-157, Sustainable Business and Technology, Spring Term 2018 | CRN 23427, Online (live) web conference, Tuesdays, 7:40-9:40 pm, Jan. 23, 2018, Noncredit: $1550, Undergraduate credit: $1550, Graduate credit: $2700, Credits: 4
ENVR E-158A, Green Chemistry, Spring Term 2018 | CRN 24778, Online (live) web conference, Wednesdays, 7:40-9:40 pm, Jan. 24, 2018, Noncredit: $1550, Undergraduate credit: $1550, Graduate credit: $2700, Credits: 4
ENVR E-158B, Introduction to the Circular Economy, Spring Term 2018 | CRN 24785, Online (live) web conference, Thursdays, 7:40-9:40 pm, Jan. 25, 2018, Noncredit: $1550, Undergraduate credit: $1550, Graduate credit: $2700, Credits: 4
ENVR E-158C, Product Stewardship and Chemical Sustainability, Fall term 2017 | CRN 15442, Online (live) web conference, Mondays, 5:10-7:10 pm, Aug. 28, 2017, Noncredit: $1550, Undergraduate credit: $1550, Graduate credit: $2700, Credits: 4
ENVR E-161A, Advancing Sustainability through Land Conservation Practice in the United States and Around the World, Fall term 2017 | CRN 15150, On campus with online option, Tuesdays, 5:30-7:30 pm, 1 Story Street 306, Aug. 29, 2017, Noncredit: $1550, Undergraduate credit: $1550, Graduate credit: $2700, Credits: 4
ENVR E-165, Human Health and Global Environmental Change, Spring Term 2018 | CRN 23703, Online only, On Demand, Mar. 21, 2018, Noncredit: $1550, Undergraduate credit: $1550, Graduate credit: $2700, Credits: 4
ENVR E-166, Water Resources Policy and Watershed Management, Fall term 2017 | CRN 14545, On campus with online option, Thursdays, 3-5 pm, 1 Story Street 306, Aug. 31, 2017, Noncredit: $1550, Undergraduate credit: $1550, Graduate credit: $2700, Credits: 4
ENVR E-166A, Wetland Science and Policy, Spring Term 2018 | CRN 24490, Online (live) web conference, Thursdays, 5:30-7:30 pm, Jan. 25, 2018, Noncredit: $1550, Undergraduate credit: $1550, Graduate credit: $2700, Credits: 4
ENVR E-170, Environmental and Health Impact Assessment of International Programs, Fall term 2017 | CRN 15441, Online (live) web conference, Tuesdays, 5:30-7:30 pm, Aug. 29, 2017, Noncredit: $1550, Undergraduate credit: $1550, Graduate credit: $2700, Credits: 4
ENVR E-210, Proseminar: Critical Analysis of Environmental Systems, Fall term 2017 | CRN 13757, On campus with online option, Thursdays, 7:40-9:40 pm, 53 Church Street L01, Aug. 31, 2017, Graduate credit: $2700, Credits: 4
ENVR E-210, Proseminar: Critical Analysis of Environmental Systems, Spring Term 2018 | CRN 23614, On campus with online option, Thursdays, 7:40-9:40 pm, 53 Church Street L01, Jan. 25, 2018, Graduate credit: $2700, Credits: 4
ENVR E-495, Experimental Design and Research Methods, Fall term 2017 | CRN 15421, Online (live) web conference, Mondays, 7:40-9:40 pm, Aug. 28, 2017, Undergraduate credit: $1550, Graduate credit: $2700, Credits: 4
ENVR E-495, Experimental Design and Research Methods, Spring Term 2018 | CRN 25051, Online (live) web conference, Tuesdays, 7:40-9:40 pm, Jan. 23, 2018, Undergraduate credit: $1550, Graduate credit: $2700, Credits: 4
ENVR E-496, Crafting the Thesis Proposal in Sustainability, January session | CRN 25105, On campus only, Mondays-Thursdays, 6:30-9:30 pm, One Brattle Square 202, Jan. 2, 2018, Graduate credit: $2700, Credits: 4
ENVR E-598, Sustainability Capstone Proposal Tutorial, Spring Term 2018 | CRN 25198, Online only, On Demand
ENVR E-599, Independent Research Capstone, Fall term 2017 | CRN 14598, On campus only, Graduate credit: $2700, Credits: 4
ENVR E-599, Independent Research Capstone, Spring Term 2018 | CRN 24009, On campus only, Graduate credit: $2700, Credits: 4
ENVR E-599A, Consulting with Clients for Sustainability Solutions Capstone, Fall term 2017 | CRN 14533, On campus only, Sep. 9, 2017, Graduate credit: $2700, Credits: 4
ENVR E-599A, Consulting with Clients for Sustainability Solutions Capstone, Spring Term 2018 | CRN 24425, On campus only, Feb. 3, 2018, Graduate credit: $2700, Credits: 4
EXPO E-130, The Data Paper, January session | CRN 25085, On campus only, Undergraduate credit: $1550, Graduate credit: $2700, Credits: 4
EXPO E-15, Fundamentals of Academic Writing, Fall term 2017 | CRN 15556,  | Section 10, Online (live) web conference, Thursdays, 7:40-9:40 pm, Aug. 31, 2017, Undergraduate credit: $1000, Credits: 4
EXPO E-15, Fundamentals of Academic Writing, Fall term 2017 | CRN 15549,  | Section 7, Online (live) web conference, Wednesdays, 7:40-9:40 pm, Aug. 30, 2017, Undergraduate credit: $1000, Credits: 4
EXPO E-15, Fundamentals of Academic Writing, Fall term 2017 | CRN 15552,  | Section 8, Online (live) web conference, Wednesdays, 8-10 pm, Aug. 30, 2017, Undergraduate credit: $1000, Credits: 4
EXPO E-15, Fundamentals of Academic Writing, Fall term 2017 | CRN 15553,  | Section 9, Online (live) web conference, Tuesdays, 1-3 pm, Aug. 29, 2017, Undergraduate credit: $1000, Credits: 4
EXPO E-15, Fundamentals of Academic Writing, Fall term 2017 | CRN 15542,  | Section 6, Online (live) web conference, Wednesdays, 7:40-9:40 pm, Aug. 30, 2017, Undergraduate credit: $1000, Credits: 4
EXPO E-15, Fundamentals of Academic Writing, Fall term 2017 | CRN 13498,  | Section 4, On campus only, Thursdays, 7:40-9:40 pm, Sever Hall 104, Aug. 31, 2017, Undergraduate credit: $1000, Credits: 4
EXPO E-15, Fundamentals of Academic Writing, Fall term 2017 | CRN 13258,  | Section 3, On campus only, Wednesdays, 5:30-7:30 pm, Sever Hall 111, Aug. 30, 2017, Undergraduate credit: $1000, Credits: 4
EXPO E-15, Fundamentals of Academic Writing, Fall term 2017 | CRN 15228,  | Section 2, Online (live) web conference, Mondays, 7:20-9:20 pm, Aug. 28, 2017, Undergraduate credit: $1000, Credits: 4
EXPO E-15, Fundamentals of Academic Writing, Fall term 2017 | CRN 15120,  | Section 1, Online (live) web conference, Wednesdays, 7:40-9:40 pm, Aug. 30, 2017, Undergraduate credit: $1000, Credits: 4
